"1" "2" "3" "4" "5"
"153" 0.878606211248285 0.120900118001972 0.000493009194958848 6.61554783950617e-07 0
"154" 0.877841984375 0.12165787928772 0.000499461639404297 6.74697875976562e-07 0
"155" 0.877078200788752 0.122415155901204 0.000505955296143583 6.88013900945216e-07 0
"156" 0.87631486036094 0.123171947984211 0.000512490150859817 7.01503989137249e-07 0
"157" 0.875551962962963 0.12392825567853 0.000519066189236111 7.15169270833333e-07 0
"158" 0.874789508466221 0.124684079125947 0.000525683396955576 7.29010876314139e-07 0
"159" 0.874027496742112 0.12543941846825 0.000532341759701325 7.43029935860339e-07 0
"160" 0.873265927662037 0.126194273847227 0.000539041263156467 7.57227579752604e-07 0
"161" 0.872504801097394 0.126948645404664 0.000545781893004115 7.71604938271605e-07 0
"162" 0.871744116919581 0.127702533282349 0.000552563634927381 7.86163141698013e-07 0
"163" 0.870983875 0.12845593762207 0.000559386474609375 8.009033203125e-07 0
"164" 0.870224075210048 0.129208858565614 0.00056625039773321 8.15826604395737e-07 0
"165" 0.869464717421125 0.129961296254769 0.000573155389981996 8.30934124228395e-07 0
"166" 0.86870580150463 0.130713250831321 0.000580101437038846 8.46227010091146e-07 0
"167" 0.867947327331962 0.131464722437059 0.00058708852458687 8.6170639226466e-07 0
"168" 0.86718929477452 0.13221571121377 0.00059411663830918 8.7737340102961e-07 0
"169" 0.866431703703704 0.132966217303241 0.000601185763888889 8.93229166666667e-07 0
"170" 0.865674553990912 0.133716240847259 0.000608295887009106 9.092748194565e-07 0
"171" 0.864917845507544 0.134465781987613 0.000615446993352945 9.25511489679784e-07 0
"172" 0.864161578125 0.135214840866089 0.000622639068603516 9.41940307617188e-07 0
"173" 0.863405751714678 0.135963417624475 0.00062987209844393 9.58562403549383e-07 0
"174" 0.862650366147977 0.136711512404558 0.0006371460685573 9.75378907757041e-07 0
"175" 0.861895421296296 0.137459125348126 0.000644460964626736 9.92390950520834e-07 0
"176" 0.861140917031036 0.138206256596967 0.000651816772335351 1.00959966212143e-06 0
"177" 0.860386853223594 0.138952906292867 0.000659213477366255 1.02700617283951e-06 0
"178" 0.85963322974537 0.139699074577614 0.000666651065402561 1.04461161295573e-06 0
"179" 0.858880046467764 0.140444761592996 0.000674129522127379 1.06241711275077e-06 0
"180" 0.858127303262174 0.141189967480799 0.000681648833223822 1.0804238025053e-06 0
"181" 0.857375 0.141934692382813 0.000689208984375 1.0986328125e-06 0
"182" 0.856623136552641 0.142678936440822 0.000696809961264025 1.11704527301553e-06 0
"183" 0.855871712791495 0.143422699796616 0.00070445174957401 1.13566231433256e-06 0
"184" 0.855120728587963 0.144165982591982 0.000712134334988064 1.15448506673177e-06 0
"185" 0.854370183813443 0.144908784968707 0.0007198577031893 1.17351466049383e-06 0
"186" 0.853620078339335 0.145651107068579 0.00072762183986083 1.1927522258994e-06 0
"187" 0.852870412037037 0.146392949033384 0.000735426730685764 1.21219889322917e-06 0
"188" 0.852121184777949 0.147134311004911 0.000743272361347214 1.23185579276379e-06 0
"189" 0.85137239643347 0.147875193124946 0.000751158717528292 1.25172405478395e-06 0
"190" 0.850624046875 0.148615595535278 0.000759085784912109 1.27180480957031e-06 0
"191" 0.849876135973937 0.149355518377694 0.000767053549181777 1.29209918740355e-06 0
"192" 0.84912866360168 0.150094961793981 0.000775061996020407 1.31260831856433e-06 0
"193" 0.84838162962963 0.150833925925926 0.000783111111111111 1.33333333333333e-06 0
"194" 0.847635033929184 0.151572410915317 0.000791200880137 1.35427536199122e-06 0
"195" 0.846888876371742 0.152310416903942 0.000799331288781186 1.37543553481867e-06 0
"196" 0.846143156828704 0.153047944033587 0.00080750232272678 1.39681498209635e-06 0
"197" 0.845397875171468 0.153784992446041 0.000815713967656893 1.41841483410494e-06 0
"198" 0.844653031271433 0.154521562283091 0.000823966209254637 1.4402362211251e-06 0
"199" 0.843908625 0.155257653686523 0.000832259033203125 1.4622802734375e-06 0
"200" 0.843164656228567 0.155993266798127 0.000840592425185467 1.48454812132282e-06 0
"201" 0.842421124828532 0.156728401759688 0.000848966370884774 1.50704089506173e-06 0
"202" 0.841678030671296 0.157463058712995 0.000857380855984158 1.5297597249349e-06 0
"203" 0.840935373628258 0.158197237799834 0.000865835866166731 1.55270574122299e-06 0
"204" 0.840193153570816 0.158930939161994 0.000874331387115604 1.57588007420669e-06 0
"205" 0.83945137037037 0.159664162941262 0.000882867404513889 1.59928385416667e-06 0
"206" 0.83871002389832 0.160396909279424 0.000891443904044697 1.62291821138358e-06 0
"207" 0.837969114026063 0.16112917831827 0.000900060871391139 1.64678427613812e-06 0
"208" 0.837228640625 0.161860970199585 0.000908718292236328 1.67088317871094e-06 0
"209" 0.83648860356653 0.162592285065158 0.000917416152263374 1.69521604938272e-06 0
"210" 0.835749002722051 0.163323123056775 0.00092615443715539 1.71978401843412e-06 0
"211" 0.835009837962963 0.164053484316225 0.000934933132595486 1.74458821614583e-06 0
"212" 0.834271109160666 0.164783368985295 0.000943752224266774 1.76962977279851e-06 0
"213" 0.833532816186557 0.165512777205772 0.000952611697852366 1.79490981867284e-06 0
"214" 0.832794958912037 0.166241709119444 0.000961511539035373 1.82042948404948e-06 0
"215" 0.832057537208505 0.166970164868097 0.000970451733498907 1.8461898992091e-06 0
"216" 0.831320550947359 0.16769814459352 0.000979432266926078 1.87219219443239e-06 0
"217" 0.830584 0.1684256484375 0.000988453125 1.8984375e-06 0
"218" 0.829847884237826 0.169152676541824 0.000997514293403783 1.92492694619261e-06 0
"219" 0.829112203532236 0.16987922904828 0.00100661575782054 1.95166166329089e-06 0
"220" 0.82837695775463 0.170605306098655 0.00101575750393338 1.97864278157552e-06 0
"221" 0.827642146776406 0.171330907834737 0.00102493951742541 2.00587143132716e-06 0
"222" 0.826907770468964 0.172056034398313 0.00103416178397975 2.03334874282648e-06 0
"223" 0.826173828703704 0.17278068593117 0.00104342428927951 2.06107584635417e-06 0
"224" 0.825440321352023 0.173504862575097 0.0010527270190078 2.08905387219088e-06 0
"225" 0.824707248285322 0.174228564471879 0.00106206995884774 2.11728395061728e-06 0
"226" 0.823974609375 0.174951791763306 0.00107145309448242 2.14576721191406e-06 0
"227" 0.823242404492456 0.175674544591163 0.00108087641159497 2.17450478636188e-06 0
"228" 0.822510633509088 0.176396823097239 0.0010903398958685 2.20349780424141e-06 0
"229" 0.821779296296296 0.177118627423322 0.00109984353298611 2.23274739583333e-06 0
"230" 0.82104839272548 0.177839957711198 0.00110938730863092 2.26225469141831e-06 0
"231" 0.820317922668038 0.178560814102654 0.00111897120848605 2.29202082127701e-06 0
"232" 0.81958788599537 0.179281196739479 0.00112859521823459 2.3220469156901e-06 0
"233" 0.818858282578875 0.18000110576346 0.00113825932355967 2.35233410493827e-06 0
"234" 0.818129112289952 0.180720541316384 0.00114796351014439 2.38288351930218e-06 0
"235" 0.817400375 0.181439503540039 0.00115770776367188 2.4136962890625e-06 0
"236" 0.816672070580419 0.182157992576212 0.00116749206982522 2.4447735444999e-06 0
"237" 0.815944198902606 0.18287600856669 0.00117731641428755 2.47611641589506e-06 0
"238" 0.815216759837963 0.183593551653262 0.00118718078274197 2.50772603352865e-06 0
"239" 0.814489753257888 0.184310621977713 0.00119708516087159 2.53960352768133e-06 0
"240" 0.813763179033779 0.185027219681833 0.00120702953435953 2.57175002863378e-06 0
"241" 0.813037037037037 0.185743344907407 0.00121701388888889 2.60416666666667e-06 0
"242" 0.81231132713906 0.186458997796225 0.00122703821014279 2.63685457206067e-06 0
"243" 0.811586049211248 0.187174178490072 0.00123710248380433 2.66981487509645e-06 0
"244" 0.810861203125 0.187888887130737 0.00124720669555664 2.70304870605469e-06 0
"245" 0.810136788751715 0.188603123860007 0.00125735083108282 2.73655719521605e-06 0
"246" 0.809412805962791 0.18931688881967 0.00126753487606598 2.77034147286121e-06 0
"247" 0.80868925462963 0.190030182151512 0.00127775881618924 2.80440266927083e-06 0
"248" 0.807966134623629 0.190743003997321 0.0012880226371357 2.8387419147256e-06 0
"249" 0.807243445816186 0.191455354498885 0.00129832632458848 2.87336033950617e-06 0
"250" 0.806521188078704 0.192167233797992 0.00130866986423069 2.90825907389323e-06 0
"251" 0.805799361282579 0.192878642036428 0.00131905324174543 2.94343924816744e-06 0
"252" 0.805077965299211 0.19358957935598 0.00132947644281584 2.97890199260947e-06 0
"253" 0.804357 0.194300045898438 0.001339939453125 3.0146484375e-06 0
"254" 0.803636465256344 0.195010041805587 0.00135044225835604 3.05067971311969e-06 0
"255" 0.802916360939643 0.195719567219215 0.00136098484419207 3.08699694974923e-06 0
"256" 0.802196686921296 0.19642862228111 0.00137156719631619 3.12360127766927e-06 0
"257" 0.801477443072703 0.197137207133059 0.00138218930041152 3.16049382716049e-06 0
"258" 0.80075862926526 0.19784532191685 0.00139285114216118 3.19767572850357e-06 0
"259" 0.80004024537037 0.198552966774269 0.00140355270724826 3.23514811197917e-06 0
"260" 0.799322291259431 0.199260141847105 0.00141429398135589 3.27291210786796e-06 0
"261" 0.798604766803841 0.199966847277145 0.00142507495016718 3.31096884645062e-06 0
"262" 0.797887671875 0.200673083206177 0.00143589559936523 3.34931945800781e-06 0
"263" 0.797171006344307 0.201378849775987 0.00144675591463317 3.38796507282021e-06 0
"264" 0.796454770083162 0.202084147128363 0.00145765588165409 3.4269068211685e-06 0
"265" 0.795738962962963 0.202788975405093 0.00146859548611111 3.46614583333333e-06 0
"266" 0.79502358485511 0.203493334747963 0.00147957471368735 3.50568323959539e-06 0
"267" 0.794308635631001 0.204197225298762 0.00149059355006591 3.54552017023534e-06 0
"268" 0.793594115162037 0.204900647199278 0.0015016519809299 3.58565775553385e-06 0
"269" 0.792880023319616 0.205603600591296 0.00151274999196245 3.6260971257716e-06 0
"270" 0.792166359975137 0.206306085616605 0.00152388756884665 3.66683941122926e-06 0
"271" 0.791453125 0.207008102416992 0.00153506469726563 3.7078857421875e-06 0
"272" 0.790740318265604 0.207709651134245 0.00154628136290248 3.74923724892699e-06 0
"273" 0.790027939643347 0.208410731910151 0.00155753755144033 3.79089506172839e-06 0
"274" 0.78931598900463 0.209111344886497 0.00156883324856228 3.8328603108724e-06 0
"275" 0.788604466220851 0.209811490205071 0.00158016843995145 3.87513412663966e-06 0
"276" 0.787893371163409 0.210511168007661 0.00159154311129095 3.91771763931086e-06 0
"277" 0.787182703703704 0.211210378436053 0.00160295724826389 3.96061197916667e-06 0
"278" 0.786472463713135 0.211909121632036 0.00161441083655338 4.00381827648775e-06 0
"279" 0.7857626510631 0.212607397737396 0.00162590386184253 4.04733766155478e-06 0
"280" 0.785053265625 0.213305206893921 0.00163743630981445 4.09117126464844e-06 0
"281" 0.784344307270233 0.214002549243399 0.00164900816615226 4.13532021604938e-06 0
"282" 0.783635775870199 0.214699424927616 0.00166061941653907 4.17978564603829e-06 0
"283" 0.782927671296296 0.215395834088361 0.00167227004665799 4.22456868489583e-06 0
"284" 0.782219993419925 0.21609177686742 0.00168396004219212 4.26967046290268e-06 0
"285" 0.781512742112483 0.216787253406582 0.00169568938882459 4.3150921103395e-06 0
"286" 0.78080591724537 0.217482263847634 0.0017074580722385 4.36083475748698e-06 0
"287" 0.780099518689987 0.218176808332362 0.00171926607811696 4.40689953462577e-06 0
"288" 0.77939354631773 0.218870887002555 0.00173111339214309 4.45328757203655e-06 0
"289" 0.778688 0.2195645 0.001743 4.5e-06 0
"290" 0.777982879608196 0.220257647466484 0.0017549258873708 4.54703794879678e-06 0
"291" 0.777278185013717 0.220950329543795 0.00176689103993859 4.59440254870756e-06 0
"292" 0.776573916087963 0.221642546373721 0.0017788954433865 4.64209493001302e-06 0
"293" 0.775870072702332 0.222334298098047 0.00179093908339763 4.69011622299383e-06 0
"294" 0.775166654728224 0.223025584858563 0.0018030219456551 4.73846755793065e-06 0
"295" 0.774463662037037 0.223716406797056 0.00181514401584201 4.78715006510417e-06 0
"296" 0.773761094500172 0.224406764055312 0.00182730527964149 4.83616487479504e-06 0
"297" 0.773058951989026 0.22509665677512 0.00183950572273663 4.88551311728395e-06 0
"298" 0.772357234375 0.225786085098267 0.00185174533081055 4.93519592285156e-06 0
"299" 0.771655941529493 0.226475049166539 0.00186402408954636 4.98521442177855e-06 0
"300" 0.770955073323903 0.227163549121726 0.00187634198462718 5.03556974434558e-06 0
"301" 0.77025462962963 0.227851585105613 0.00188869900173611 5.08626302083333e-06 0
"302" 0.769554610318073 0.22853915725999 0.00190109512655627 5.13729538152247e-06 0
"303" 0.768855015260631 0.229226265726642 0.00191353034477077 5.18866795669367e-06 0
"304" 0.768155844328704 0.229912910647357 0.00192600464206272 5.2403818766276e-06 0
"305" 0.76745709739369 0.230599092163923 0.00193851800411523 5.29243827160494e-06 0
"306" 0.766758774326989 0.231284810418128 0.00195107041661141 5.34483827190635e-06 0
"307" 0.766060875 0.231970065551758 0.00196366186523437 5.3975830078125e-06 0
"308" 0.765363399284122 0.232654857706601 0.00197629233566724 5.45067360960407e-06 0
"309" 0.764666347050754 0.233339187024445 0.00198896181359311 5.50411120756173e-06 0
"310" 0.763969718171296 0.234023053647077 0.0020016702846951 5.55789693196615e-06 0
"311" 0.763273512517147 0.234706457716284 0.00201441773465631 5.61203191309799e-06 0
"312" 0.762577729959705 0.235389399373854 0.00202720414915987 5.66651728123794e-06 0
"313" 0.76188237037037 0.236071878761574 0.00204002951388889 5.72135416666667e-06 0
"314" 0.761187433620542 0.236753896021232 0.00205289381452647 5.77654369966483e-06 0
"315" 0.760492919581619 0.237435451294615 0.00206579703675572 5.83208701051312e-06 0
"316" 0.759798828125 0.238116544723511 0.00207873916625977 5.88798522949219e-06 0
"317" 0.759105159122085 0.238797176449706 0.00209172018872171 5.94423948688272e-06 0
"318" 0.758411912444273 0.239477346614989 0.00210474008982466 6.00085091296537e-06 0
"319" 0.757719087962963 0.240157055361147 0.00211779885525174 6.05782063802083e-06 0
"320" 0.757026685549554 0.240836302829967 0.00213089647068605 6.11514979232976e-06 0
"321" 0.756334705075446 0.241515089163237 0.0021440329218107 6.17283950617284e-06 0
"322" 0.755643146412037 0.242193414502744 0.00215720819430881 6.23089090983073e-06 0
"323" 0.754952009430727 0.242871278990276 0.00217042227386349 6.2893051335841e-06 0
"324" 0.754261294002915 0.243548682767619 0.00218367514615785 6.34808330771364e-06 0
"325" 0.753571 0.244225625976562 0.002196966796875 6.4072265625e-06 0
"326" 0.752881127293382 0.244902108758892 0.00221029721169805 6.46673602822386e-06 0
"327" 0.752191675754458 0.245578131256397 0.00222366637631012 6.52661283516589e-06 0
"328" 0.75150264525463 0.246253693610862 0.00223707427639431 6.58685811360677e-06 0
"329" 0.750814035665295 0.246928795964078 0.00225052089763374 6.64747299382716e-06 0
"330" 0.750125846857853 0.247603438457829 0.00226400622571152 6.70845860610773e-06 0
